entity_id,window_start,label,attack_type,severity,duration_s,packet_count,src_bytes,dst_bytes,unique_dst_ports,unique_dst_ips,failed_auth_count,conn_rate_per_min,avg_packet_size,off_hours_flag,internal_dst_ratio,admin_proto_ratio,novel_peer_ratio
host-009,2026-07-14 03:15:00,0,none,none,28.40824265840848,63,5564.875594879349,15822.690269890787,4,3,0,9.785772208011602,605.6170320695804,0,0.722801222129381,0.07053890689937918,0.0
host-009,2026-07-14 03:20:00,0,none,none,17.807777728151002,78,6047.603761013248,5189.597628815318,3,6,0,9.007547700882247,541.3218100309523,0,0.5823530534244109,0.006604172547548026,0.0
host-009,2026-07-14 03:25:00,0,none,none,13.476806544140137,73,6065.1407880370825,14049.254045966689,5,4,0,7.111221012722625,515.955661146756,0,0.6733745730647916,0.07039907236175304,0.0
host-009,2026-07-14 03:30:00,0,none,none,16.625246558532268,68,5444.238415138697,18128.850019230915,2,5,0,4.694306935455957,549.8126893199761,1,0.5935763861005197,0.05610819858017001,0.0
host-009,2026-07-14 03:35:00,0,none,none,29.496195417540356,67,4803.815745842403,15083.567703091014,2,1,0,7.920127589645102,572.1553665253277,0,0.5399875228234825,0.04903381280060097,0.0
host-009,2026-07-14 03:40:00,0,none,none,25.41813357090252,61,4492.331481149515,26468.24804382941,1,1,0,8.192872424652096,546.7623889230689,0,0.7155125428883804,0.06830865080120097,0.0
host-009,2026-07-14 03:45:00,0,none,none,13.601885749884843,59,5828.913842112508,20918.94838575059,1,3,0,7.911962556957253,545.0777666338042,0,0.5983291974172608,0.06378147482587271,0.0
host-009,2026-07-14 03:50:00,0,none,none,18.729237109143977,71,5150.8977463843885,20166.328436534153,1,2,0,9.71362072279494,482.3104960202146,0,0.5987250974530404,0.027871480559101353,0.0
host-009,2026-07-14 03:55:00,0,none,none,20.224214212241034,70,5351.529090517122,18647.833243523393,2,3,0,10.34641978016184,688.4644511011211,0,0.5148974873380955,0.0580467414968786,0.0
host-009,2026-07-14 04:00:00,0,none,none,22.199464591212788,63,4041.438016611156,15690.812269772105,4,7,0,7.235789140733453,660.9537879454442,0,0.4929912553302438,0.08878476832890012,0.0
host-009,2026-07-14 04:05:00,0,none,none,24.593792241938292,70,3793.662169241302,20337.06175238013,1,9,0,6.5261407789291646,629.4100472997835,0,0.5279985845775502,0.05678908277593297,0.0
host-009,2026-07-14 04:10:00,0,none,none,11.12769812535286,67,6643.064542214237,15660.439772183901,5,4,0,7.112842008114271,629.0201142747632,0,0.7174577946188179,0.05368735075878873,0.0
host-009,2026-07-14 04:15:00,0,none,none,24.851562195594813,60,5826.263951062524,12088.327230335319,2,6,0,11.229333166810044,539.5246512293687,0,0.5080116336487626,0.07623367212944918,0.0
host-009,2026-07-14 04:20:00,0,none,none,15.446921857961492,53,7036.704718637083,11593.32383128568,3,7,0,8.717614390152743,632.129139997719,0,0.603899143907756,0.05439230547895893,0.0
host-009,2026-07-14 04:25:00,0,none,none,18.070288038921888,55,3705.314878917152,18704.73595556021,3,3,0,12.183770252625408,601.5452886452485,0,0.7546913351143505,0.06670910389490708,0.0
host-009,2026-07-14 04:30:00,0,none,none,19.149274407557943,59,4413.161400275013,19293.62237479462,4,3,1,9.63941990596664,578.3211094275772,0,0.5159334875552666,0.0755002292688934,0.0
host-009,2026-07-14 04:35:00,0,none,none,16.092376441413613,58,4871.977735463691,23473.58024065,2,3,0,11.268308265914603,604.2751629997157,0,0.6112385984070657,0.02329777152140084,0.0
host-009,2026-07-14 04:40:00,0,none,none,8.389061942523288,59,4528.241760764342,20248.92029327903,1,3,0,7.6026628823632,577.2337860834119,0,0.6361513874404654,0.06340855008904464,0.0
host-009,2026-07-14 04:45:00,0,none,none,22.44767448615778,54,4278.506297800701,14215.481144235222,3,1,0,7.734458087103773,518.2616146557638,0,0.6750591009515088,0.05783594001046559,0.0
host-009,2026-07-14 04:50:00,0,none,none,19.082750380402587,67,6820.191801152919,20187.02664918899,3,1,0,8.244030474854695,567.1969942880974,0,0.5621347357557053,0.007274132295115365,0.0
host-009,2026-07-14 04:55:00,1,port_scan,loud,1.124230736592084,69,192.33495064076712,43.51690378024707,352,12,0,142.62005972751962,66.81234619920566,0,0.6229890586352166,0.0,0.75
host-009,2026-07-14 05:00:00,0,none,none,24.28376176832597,51,5359.175108584972,16575.485526647408,2,1,0,4.70227304632379,569.8213808260475,0,0.578068053938115,0.053876365315689276,0.0
host-009,2026-07-14 05:05:00,0,none,none,8.50198546030313,75,3801.483191413818,17277.671039077755,4,3,0,9.580335241264448,621.303301528272,0,0.5160219486838238,0.057670150273446574,0.0
host-009,2026-07-14 05:10:00,0,none,none,16.280928693145174,60,4447.735009060587,4363.72347911649,1,2,0,9.336852622677739,539.4350442823921,0,0.5329150795063451,0.033173918845283534,0.0
host-009,2026-07-14 05:15:00,0,none,none,13.263495522044964,63,6071.34777933171,16664.22371617517,5,2,0,10.445393475855665,516.4975212396058,0,0.5827471440032839,0.06769236924215911,0.0
host-009,2026-07-14 05:20:00,0,none,none,27.76559470384339,59,5997.052328289694,21938.96422324371,3,6,0,9.590283379425268,501.1057888359672,0,0.5385979997430853,0.04312915155197536,0.0
host-009,2026-07-14 05:25:00,0,none,none,8.799081705783802,52,5395.141608756716,18729.74258448542,1,4,0,6.954782676805207,711.9716156209976,0,0.6497632587795356,0.06566920171527207,0.0
host-009,2026-07-14 05:30:00,0,none,none,21.9062572941746,45,5654.430196311189,13237.988637794067,4,7,0,8.1156624658494,575.5269376650277,0,0.5488631350919201,0.03654607839716903,0.0
host-009,2026-07-14 05:35:00,0,none,none,28.690865925693927,71,5697.379813194364,15032.19080435572,3,4,0,11.998808550445313,565.7178889379212,0,0.6933555058201455,0.05863928390664431,0.0
host-009,2026-07-14 05:40:00,0,none,none,20.632077479119914,75,5372.2914656211215,3367.557554515248,3,2,0,9.058444340632835,584.5704494815277,0,0.5830438482048974,0.04810606563903451,0.0
host-009,2026-07-14 05:45:00,0,none,none,23.430228306053387,48,5236.640161400671,19722.973388354992,3,2,0,8.571569624330175,777.5734201999045,1,0.743149904405103,0.09731414578180789,0.0
host-009,2026-07-14 05:50:00,0,none,none,19.363481841349753,63,6606.930912425099,13569.469231431412,3,6,0,7.130935398203235,592.3286360291225,1,0.8368452610278062,0.6597517230457888,0.0
host-009,2026-07-14 05:55:00,1,dos,stealthy,13.948003080468006,10832,446396.0641496023,12372.851160594328,2,1,0,402.95593313091155,690.1183913848894,0,0.5759049787349935,0.059450335579809784,0.0
host-009,2026-07-14 06:00:00,0,none,none,16.55008688890693,67,3037.0758650689577,23214.43760946746,1,1,0,8.976950941802976,529.7542875568711,0,0.6631701748440826,0.07725514337775836,0.0
host-009,2026-07-14 06:05:00,0,none,none,20.561012509634867,62,3525.2602348140117,23203.397053073488,4,2,0,6.941491968581356,751.83564212998,0,0.5615220498130756,0.015831805660910074,0.0
host-009,2026-07-14 06:10:00,0,none,none,26.647803008711563,52,4829.84987732041,30772.59406858042,7,7,1,7.904123388415517,676.5109981536968,0,0.6778388944423466,0.07841355246306035,0.0
host-009,2026-07-14 06:15:00,0,none,none,17.68927022594517,69,4595.773033364248,6157.546271380568,4,3,0,5.513126650653678,643.7639000927983,0,0.6042571308596644,0.05862871088031723,0.0
host-009,2026-07-14 06:20:00,0,none,none,14.752757837423996,67,4381.580273787404,12467.36887156489,2,3,0,7.461787795752212,599.2232801643103,0,0.6237222557558203,0.05106633073960302,0.0
host-009,2026-07-14 06:25:00,0,none,none,27.00873040998887,56,3907.66764589021,13971.337599053724,3,3,0,6.625162051249682,624.7343546108782,1,0.7058661782669273,0.03788181998255473,0.0
host-009,2026-07-14 06:30:00,0,none,none,26.043033074687035,56,2332.2917147189596,12102.663543573914,2,3,0,8.018753206022474,602.2629823097415,0,0.8450814681676801,0.09872329024266205,0.0
host-009,2026-07-14 06:35:00,0,none,none,25.495383516739096,56,1497.2520324018537,9148.482144272051,1,3,0,6.880066067645167,552.9448816465901,0,0.6572901980617454,0.06743094749953665,0.0
host-009,2026-07-14 06:40:00,0,none,none,21.282281784542093,69,4762.845532014732,23059.49292620008,7,6,0,7.145374928329487,634.8589212986999,1,0.48996124748956926,0.07251491381742356,0.0
host-009,2026-07-14 06:45:00,0,none,none,13.024267054906067,53,4367.6178604318875,12926.496537379408,4,4,0,5.608983634848471,468.8264040391013,0,0.409389405189855,0.0541457810300794,0.0
host-009,2026-07-14 06:50:00,1,lateral_movement,loud,20.308968207647524,64,7035.719111943644,9223.466161554388,2,14,0,47.04831418744959,604.7724105073155,1,0.981905014993976,0.8643148197942816,0.6428571428571429
host-009,2026-07-14 06:55:00,0,none,none,26.56664459617019,51,3795.9482673455896,16665.344831283513,3,3,0,8.45764883780145,609.6795622709457,0,0.5587126698864051,0.03595037235988913,0.0
host-009,2026-07-14 07:00:00,0,none,none,19.17572204896586,39,6622.490918924609,11377.37207275341,2,3,0,9.862746520493229,571.4683863808564,0,0.7119851408187452,0.060283166073083136,0.0
host-009,2026-07-14 07:05:00,0,none,none,15.086920032754113,74,4204.036495826319,14394.56055384418,2,4,0,9.123974511979403,413.6494035616698,0,0.7034254489171563,0.05993640366609788,0.0
host-009,2026-07-14 07:10:00,0,none,none,12.481348413831451,61,9496.430865956381,14284.279982395803,1,3,0,7.005783668222283,427.5059860514507,0,0.527866177147916,0.06757594251906396,0.0
host-009,2026-07-14 07:15:00,0,none,none,19.08514432078004,58,3981.0719967552022,24849.034429115272,3,3,0,6.65579688062207,532.4384590972992,0,0.6932201084316734,0.022472791338561962,0.0
host-009,2026-07-14 07:20:00,0,none,none,24.267317017944947,166,3380.4016146871027,15604.058590262717,5,4,0,55.913740531891435,642.2982712328578,0,0.6265972892099532,0.08334325449111613,0.0
host-009,2026-07-14 07:25:00,0,none,none,18.007531258502244,52,7755.181021160708,12489.450369110502,4,3,0,7.739589701437056,527.6138958256643,0,0.5980300726189122,0.032877410747369426,0.0
host-009,2026-07-14 07:30:00,0,none,none,25.802165987905354,64,5422.589585926811,14621.552467390142,22,6,0,7.5259442752038845,548.5374965619767,0,0.5944409039900045,0.051600804483467766,0.0
host-009,2026-07-14 07:35:00,0,none,none,15.729094807975523,62,3250.949020332992,21239.751880817457,1,1,0,11.90278199986611,567.3265757015707,1,0.7435989187333799,0.05355311677868326,0.0
host-009,2026-07-14 07:40:00,0,none,none,17.177104451121565,71,6604.133288944762,19146.027714635336,4,1,0,5.001329450601707,517.7823486183254,0,0.5044367684419586,0.021866797321033724,0.0
host-009,2026-07-14 07:45:00,0,none,none,19.70928661276566,59,5221.333859396129,18763.118015408654,1,3,0,9.460590204892991,632.3948887296773,0,0.7082278686822451,0.0598280855271812,0.0
host-009,2026-07-14 07:50:00,0,none,none,18.893046172627315,56,8028.315241599183,16242.828058378713,5,4,0,6.079012898199966,501.65641174814846,0,0.6016371106013446,0.02400448297438228,0.0
host-009,2026-07-14 07:55:00,0,none,none,20.360151413262777,67,5811.94423632961,16638.09192894608,4,2,0,8.160683023755947,542.5934467450818,0,0.5294378845098996,0.05768359410533768,0.0
host-009,2026-07-14 08:00:00,0,none,none,25.371879617261072,63,9392.147057311166,19550.261435756045,1,1,0,9.747583461785485,630.0153435902656,0,0.7888108457676717,0.10734186094778028,0.0
host-009,2026-07-14 08:05:00,0,none,none,17.7508940343883,62,7309.2813443095065,22677.428467927137,1,5,0,5.934518758581283,604.7400408766479,0,0.6527530345740209,0.041399589085925614,0.0
host-009,2026-07-14 08:10:00,0,none,none,29.030764491840042,59,5769.53643153546,11437.337889956449,1,2,0,4.929876097752527,500.17587520444533,0,0.7168313578398977,0.04537344208408247,0.0
host-009,2026-07-14 08:15:00,0,none,none,18.70217706046439,62,5517.04220575888,25227.734463318608,2,1,0,7.295039954096991,669.7259623387624,0,0.8152022401588825,0.06412347601251932,0.0
host-009,2026-07-14 08:20:00,0,none,none,25.79412015512648,48,5552.019235976812,20959.283313624903,5,3,0,4.972489624060302,599.5990101602364,0,0.6607846851541926,0.06591016419063012,0.0
host-009,2026-07-14 08:25:00,0,none,none,18.5195641805765,47,5582.304649360285,23924.81722175335,3,7,0,8.777671259923457,524.4110327696567,0,0.5438836194437232,0.05390237375220783,0.0
host-009,2026-07-14 08:30:00,0,none,none,17.871711653782302,49,3141.869005050236,14796.472437474862,4,5,0,8.513408709767615,666.0874758154255,0,0.6875370408040573,0.09150641881223885,0.0
host-009,2026-07-14 08:35:00,0,none,none,23.11290129863694,52,5786.85046314745,10090.55608698478,4,1,0,9.480388303352576,609.956124595366,0,0.7193214816503143,0.06800605360513085,0.0
host-009,2026-07-14 08:40:00,0,none,none,10.469850550104345,64,7438.046194212209,17863.8807430574,4,3,0,7.2732114798237895,452.489410286829,0,0.662397312918501,0.06399149866901399,0.0
host-009,2026-07-14 08:45:00,0,none,none,32.333816529830024,63,4555.763243563787,12342.54014537726,3,3,1,8.179479959730829,612.5463982702745,0,0.6036246702657818,0.07791917217807393,0.0
host-009,2026-07-14 08:50:00,0,none,none,13.223938492996508,57,5297.04247106016,17737.99930886414,1,2,0,9.270783724992356,634.1109190675561,0,0.6035909285300973,0.0,0.0
host-009,2026-07-14 08:55:00,0,none,none,29.50359512214295,54,5579.58150744615,17754.18665097001,7,1,0,8.672184092717258,550.5021491148036,1,0.5930422405567379,0.12392178587254582,0.0
host-009,2026-07-14 09:00:00,0,none,none,12.067199899975368,65,6024.974318582416,20285.90199359267,2,2,0,8.589999426361683,545.8184646339188,0,0.5023518116615018,0.030561270971742126,0.0
host-009,2026-07-14 09:05:00,0,none,none,17.924772558501136,61,4505.585168874635,18681.538316995153,2,3,0,7.4933768404530445,574.0879431014082,0,0.587536100388225,0.059763886725138646,0.0
host-009,2026-07-14 09:10:00,0,none,none,18.239941550997248,71,4348.150357975861,6693.361601228638,1,2,0,9.117174164126785,508.4391230977273,0,0.4848907981461499,0.08783417466002941,0.0
host-009,2026-07-14 09:15:00,0,none,none,28.608036042491854,54,5074.29505453782,22961.653247125203,3,7,0,11.267544986612183,539.3638975541616,0,0.5376555174341726,0.06347394108707574,0.0
host-009,2026-07-14 09:20:00,0,none,none,27.160418625459606,63,2216.362458283777,8638.40173053481,4,4,0,8.74971582329643,582.9805005699876,0,0.6961561501592572,0.01350439982345019,0.0
host-009,2026-07-14 09:25:00,0,none,none,20.21468643713271,75,5989.242806032726,16857.10635285706,6,4,0,8.445639892844795,680.1209403573396,1,0.686181272148067,0.03466294043374177,0.0
host-009,2026-07-14 09:30:00,0,none,none,7.471521478984052,48,6375.50772906265,8010.568964569178,1,3,0,10.523365234287633,568.3299744610308,0,0.6759807178980392,0.0792808394891683,0.0
host-009,2026-07-14 09:35:00,0,none,none,190.80287495827997,66,1626760.4285039958,7355.44840071191,2,1,0,6.5445482925447,624.7371921640246,1,0.5917452767796303,0.061385455340822986,0.0
host-009,2026-07-14 09:40:00,0,none,none,17.425410452932223,47,5305.214723972013,17516.24170353633,1,1,0,4.90671658589679,571.5375428113142,0,0.706553363767067,0.0,0.0
host-009,2026-07-14 09:45:00,0,none,none,18.43132371907238,60,2141.9772449711186,20941.850490322173,3,7,0,9.196339984362886,578.1268630361168,0,0.6385480233950361,0.07092390733946319,0.0
host-009,2026-07-14 09:50:00,0,none,none,17.625155795825215,60,3879.135922439923,10289.032691234272,1,4,0,5.0517603570220055,510.2916807331081,0,0.6370795048041509,0.07758321502790948,0.0
host-009,2026-07-14 09:55:00,0,none,none,19.48744294563836,61,7071.939669911044,25260.27194122233,1,4,0,5.782885824448945,608.4038208560468,0,0.6332091714285328,0.05785109413392073,0.0
host-010,2026-07-14 00:00:00,0,none,none,6.642392930742248,49,8770.152757927137,5114.438108071687,5,4,2,3.2194473160265766,769.8484311996639,0,0.7599681021391118,0.13116138076640296,0.0
host-010,2026-07-14 00:05:00,0,none,none,5.211437129267786,42,8724.145268741444,8564.239285933127,2,3,0,3.441964416741744,749.153489152159,0,0.9371783973319621,0.10602862201242355,0.0
host-010,2026-07-14 00:10:00,0,none,none,9.276709509670551,47,9761.132393320073,5187.782314063001,5,2,0,2.9305824612541587,748.455400999593,0,0.8211779283380857,0.07289439853355412,0.0
host-010,2026-07-14 00:15:00,0,none,none,6.153376860241881,53,12270.024245465795,10483.695282047634,3,4,0,2.959598934312843,663.9761731984571,0,0.9182589646168499,0.08932886024083282,0.0
host-010,2026-07-14 00:20:00,0,none,none,6.133733616579027,45,5541.985339037849,9672.276166516618,5,2,1,2.892138096190912,700.9218030602633,0,0.8778062072333475,0.036369429187971834,0.0
host-010,2026-07-14 00:25:00,0,none,none,5.94825192041388,45,10975.573782599247,7597.61434310859,5,4,0,4.199644796719439,830.5128119306893,0,0.7556735074749941,0.07653514317904538,0.0
host-010,2026-07-14 00:30:00,0,none,none,11.20249730931918,39,10380.471244007233,7239.77631917167,4,2,0,2.4107648213715005,685.4322984024463,0,0.8441437858076648,0.10905411601469278,0.0
host-010,2026-07-14 00:35:00,0,none,none,8.443952455375053,55,8334.53446675067,9569.181429506105,5,4,0,2.740879829018477,742.7015446315673,0,0.8465276291052236,0.09515255889767989,0.0
host-010,2026-07-14 00:40:00,1,exfiltration,loud,636.3216153601081,54,6984395.09427789,180.49852909344548,6,1,0,3.303506304807699,762.042651852796,1,0.02033177031004063,0.10531537603751193,0.0
host-010,2026-07-14 00:45:00,0,none,none,7.32112450065228,50,16390.888032290433,8039.520228731265,3,3,0,2.6435279521600057,762.0992774709633,0,0.7310564116131955,0.0459512352439818,0.0
host-010,2026-07-14 00:50:00,0,none,none,11.827343901025436,57,7728.925505618707,9382.843483846273,4,2,0,2.7375792708830353,721.2817677532329,0,0.7829854933843804,0.05997588654679835,0.0
host-010,2026-07-14 00:55:00,0,none,none,6.814793781129195,49,9241.748756604757,12822.427357039736,3,3,0,2.8762559641587955,762.1290106252623,0,0.7638539759847549,0.1743604340319145,0.0
host-010,2026-07-14 01:00:00,0,none,none,6.15085888987376,44,14501.031713797558,3041.387439607579,3,2,0,2.489414658874415,662.39566019181,0,0.7903006529097004,0.13911562777916578,0.0
host-010,2026-07-14 01:05:00,0,none,none,9.043918971044047,52,12119.68594413372,6770.0006846577835,4,4,0,3.0678131885733073,799.819778674246,0,0.9609878076124055,0.09293321416567282,0.0
host-010,2026-07-14 01:10:00,1,lateral_movement,stealthy,9.058903688459274,53,18260.603602584702,7804.488241870353,2,7,0,18.013004090568227,830.5677001928092,0,0.8433393809551193,0.4101157006259126,0.2857142857142857
host-010,2026-07-14 01:15:00,1,brute_force,loud,1.3762611035229528,58,11895.12449116965,12165.432790642044,2,1,174,55.15329160055286,755.8412187935777,0,0.7557386224234224,0.9700717899391342,0.0
host-010,2026-07-14 01:20:00,0,none,none,9.202309698085948,51,11721.608309102932,8260.721100496949,1,1,0,3.3138680956672295,722.1195342055387,0,0.7177596940162004,0.09344859402292838,0.0
host-010,2026-07-14 01:25:00,0,none,none,5.283299536198884,49,12307.846348454885,8902.821493748155,6,2,0,3.3846031041094604,713.9235177092226,0,0.7744585480746722,0.09987147471327505,0.0
host-010,2026-07-14 01:30:00,1,port_scan,loud,3.8664289846936484,53,194.5481088266423,42.98172789834203,170,30,0,249.89564792361546,68.70243513813566,0,0.7256254387716307,0.07041152741557406,0.9333333333333333
host-010,2026-07-14 01:35:00,0,none,none,5.7209968285317565,49,16628.04305896549,3942.0714726733327,6,3,0,2.8085498997802287,707.3837847966372,0,0.8153037812838749,0.13140800113236,0.0
host-010,2026-07-14 01:40:00,0,none,none,11.375653667500373,44,17477.065445977358,5242.500263662911,6,1,0,4.4792134877907355,867.3005386658987,0,0.7947074551316898,0.09861221549756621,0.0
host-010,2026-07-14 01:45:00,0,none,none,12.574986604597278,43,13795.191821847431,7687.6118896865655,3,5,0,2.7443107958379764,778.4822230754324,0,0.8069224654921473,0.07348974307353329,0.0
host-010,2026-07-14 01:50:00,0,none,none,8.779043838086745,45,13574.088393005884,6691.153605502515,1,1,0,2.784450819455919,874.0241794119809,0,0.7251060125192664,0.1385925336702753,0.0
host-010,2026-07-14 01:55:00,0,none,none,7.924580931234799,48,11918.232323796072,9163.436648927758,1,2,0,2.5925480581563023,725.2341856898495,0,0.7761349698584072,0.14729872032082658,0.0
host-010,2026-07-14 02:00:00,0,none,none,10.67079115338739,54,17280.679385840966,4552.615342585889,4,2,0,1.9845047703323528,836.104864664291,0,0.7843424431358855,0.12367797078045131,0.0
host-010,2026-07-14 02:05:00,0,none,none,9.053112824594047,43,8435.718369747503,6076.502793065677,2,3,0,2.9339450811288983,699.0973200212907,0,0.7604108397824032,0.10376142514852629,0.0
host-010,2026-07-14 02:10:00,0,none,none,9.863434884399421,62,9184.637114689622,9803.260238995439,2,2,0,3.3934252443734234,757.6531169175563,0,0.9047063876311543,0.08998990661657263,0.0
host-010,2026-07-14 02:15:00,0,none,none,7.366270779860887,50,9004.813769854049,9178.105739151742,4,1,0,2.983153644291742,811.1421022770054,0,0.8043436998432392,0.06654093662325075,0.0
host-010,2026-07-14 02:20:00,0,none,none,5.753165481766387,152,12362.095752345462,4688.744145372553,6,2,0,64.12318319543687,720.2277774802789,0,0.7966750492713723,0.0952453266201902,0.0
host-010,2026-07-14 02:25:00,1,dos,stealthy,13.597219642462328,12759,719462.9580470966,7617.760634690625,5,1,0,334.9751786383023,754.1889780869549,0,0.7548502027311027,0.10926687892273665,0.0
host-010,2026-07-14 02:30:00,0,none,none,6.374881758844883,53,5149.676730094859,10828.573022418139,3,1,0,3.4007250308039465,671.5908079953437,0,0.7135507304354304,0.06203546992019283,0.0
host-010,2026-07-14 02:35:00,0,none,none,6.306770348094807,55,12617.103780835849,7574.218791796679,6,2,0,2.7579963888218657,818.4671933915956,0,0.8797478914651383,0.052256995508516,0.0
host-010,2026-07-14 02:40:00,0,none,none,10.18547403182881,53,14538.39948134655,5806.089540198794,3,2,0,2.900864739054992,752.6009812375964,0,0.8314146959368254,0.09635003112564701,0.0
host-010,2026-07-14 02:45:00,0,none,none,6.851084781953018,43,14623.886510283819,7875.577081884661,12,5,0,2.736176198094251,615.4721606329134,0,0.7280263690517985,0.12152722717618555,0.0
host-010,2026-07-14 02:50:00,0,none,none,8.15401974977669,60,10224.067607174908,3259.0521323122375,1,3,0,3.085649863981599,791.8965744272226,0,0.7343242034580225,0.09386409169445434,0.0
host-010,2026-07-14 02:55:00,0,none,none,10.618590935503384,59,16068.319181633879,7071.195827731727,2,3,0,2.5931321794726583,789.2985771849201,0,0.7688652118202834,0.07219464433985892,0.0
host-010,2026-07-14 03:00:00,0,none,none,10.08753117615443,54,11377.086121699147,9229.600403733626,5,1,1,4.483005510084032,712.053761105794,0,0.7511405918258519,0.10350702741862482,0.0
host-010,2026-07-14 03:05:00,0,none,none,7.577211487544854,58,2390.15151111259,7387.043701851613,3,1,0,2.5065654608391403,774.6255259153995,0,0.7605825932784667,0.14154049787979145,0.0
host-010,2026-07-14 03:10:00,0,none,none,10.216087098088373,55,13964.65085504966,8181.707643558125,8,2,0,3.9633787093817316,664.5508733229345,0,0.6947870090284319,0.13350090259334974,0.0
host-010,2026-07-14 03:15:00,0,none,none,182.35273166282187,42,3281271.4893478444,8942.737294707033,4,1,0,2.668710687147791,672.9909765650474,1,0.7594338642181381,0.16513050261531975,0.0
host-010,2026-07-14 03:20:00,0,none,none,4.809747037807872,56,11673.683062894528,11711.481758353882,3,5,0,3.5744390333311435,729.6437939475686,0,0.9326957219639355,0.0744708671124474,0.0
host-010,2026-07-14 03:25:00,0,none,none,11.829476061207343,55,6814.445076445142,4538.520020533575,4,3,0,2.957728306565323,738.2222766250666,0,0.7861557686114582,0.08235555425461868,0.0
host-010,2026-07-14 03:30:00,0,none,none,12.655604437450332,51,9378.852345996147,7846.592855979089,1,3,0,2.1256366274084257,766.629720432915,0,0.7596023281888746,0.0769223101243312,0.0
host-010,2026-07-14 03:35:00,0,none,none,6.19368441492958,58,16992.385729850168,3590.2942877995,2,2,0,2.291138129529564,833.250265531913,0,0.744523325495031,0.057385735292864816,0.0
host-010,2026-07-14 03:40:00,0,none,none,7.667443204720322,38,4936.271792942906,10720.514255224536,3,3,0,2.8087398186643253,753.8227227993004,0,0.7418057143765286,0.12232645989675206,0.0
host-010,2026-07-14 03:45:00,0,none,none,9.149215198234147,45,7927.736375978857,7094.62504678551,2,4,0,3.368565673767859,764.8155025936067,0,0.9360979520908186,0.09156551050505878,0.0
host-010,2026-07-14 03:50:00,0,none,none,9.291891872509565,53,11677.623086217169,7562.903830271959,5,1,0,3.1396166285308613,826.8222846737028,0,0.9252498358616376,0.10490376372549913,0.0
host-010,2026-07-14 03:55:00,0,none,none,4.931902819237261,55,14889.401542679987,5758.302566989638,2,3,0,2.767221179038183,662.5595809243155,0,0.6340377058268546,0.11961100191968316,0.0
host-010,2026-07-14 04:00:00,0,none,none,10.740906156772272,44,15567.730540674473,5663.26736685755,4,1,0,3.1933108641617802,695.0083269339437,0,0.74683342304245,0.12593742732328944,0.0
host-010,2026-07-14 04:05:00,0,none,none,9.439586419348538,47,13729.08705106621,10526.081966630794,6,2,0,2.871463084206102,777.0337553445418,0,0.8377751342006657,0.09763332984151372,0.0
host-010,2026-07-14 04:10:00,0,none,none,9.558695615911722,41,14930.162464956693,5657.119068287707,5,1,0,1.2695823308927852,710.185412672025,0,0.8017604269474441,0.08677123869274773,0.0
host-010,2026-07-14 04:15:00,0,none,none,9.716466170882805,59,11450.34370499477,8182.144022872556,1,2,0,3.4371456462936,781.8631411452712,1,0.7698051727697297,0.10085955691842213,0.0
host-010,2026-07-14 04:20:00,0,none,none,6.631237580661438,48,12885.587781464186,4963.430424193126,5,3,0,2.531683550653408,773.2394019693204,0,0.960534059381438,0.13666577283473236,0.0
host-010,2026-07-14 04:25:00,0,none,none,10.492218782295694,47,8214.423663287567,10917.147782193784,3,2,0,3.5425754555937137,796.3619459907262,0,0.7451909517164766,0.11472045149064342,0.0
host-010,2026-07-14 04:30:00,0,none,none,8.466080890924745,52,19009.043359913994,5054.243141182712,4,4,0,2.2892830929887804,764.3181290835134,0,0.8812678984178253,0.09438528008538255,0.0
host-010,2026-07-14 04:35:00,0,none,none,7.2628505674557395,43,13249.436339945361,7605.553832910667,1,4,0,3.7439859716665147,891.6896809125251,0,0.7265184773947849,0.11019848322767009,0.0
host-010,2026-07-14 04:40:00,1,lateral_movement,loud,10.44556292209184,65,9994.501052534837,9089.716828369656,6,12,0,40.73984284747948,817.6740751900774,0,0.9084618898217861,0.8678476936769292,0.8333333333333334
host-010,2026-07-14 04:45:00,0,none,none,5.0050229197092,47,16413.253149442888,8158.425878180799,4,1,0,2.6529579412977817,730.4487010005039,0,0.6601803583554908,0.11581091790782445,0.0
host-010,2026-07-14 04:50:00,0,none,none,12.858931861509667,51,9932.200623436289,8671.24625998818,1,5,0,3.7224277340649845,755.4615970113612,0,0.9035193879896954,0.10892354815628075,0.0
host-010,2026-07-14 04:55:00,0,none,none,9.954736880550197,54,10757.440126295565,7786.183065542819,5,1,0,3.2173539587921547,810.1078511499271,0,0.8219923554847532,0.0684917789876522,0.0
host-010,2026-07-14 05:00:00,0,none,none,4.310506546205904,52,16681.11275313873,12775.129836590138,8,7,0,3.2322763366653837,650.4265215090861,0,0.9265506820493753,0.06993482161740654,0.0
host-010,2026-07-14 05:05:00,0,none,none,5.970967640444686,46,17572.12286339438,7652.932045966309,5,2,0,2.9044446131741855,719.1427263313896,0,0.7563587826325249,0.09407245492301003,0.0
host-010,2026-07-14 05:10:00,0,none,none,11.022303124153641,54,10493.412959299123,8810.100381365344,8,2,0,2.4120604977695748,775.8412125781648,0,0.8033595269428272,0.0851994892828997,0.0
host-010,2026-07-14 05:15:00,0,none,none,7.047213106321185,42,12248.72284833791,10603.140833025864,4,3,0,3.065195574504022,788.3534916654688,0,0.7082779962466256,0.09150054666757862,0.0
